Time,SWE,SnowAcc,Density
12/18/20 7:58,1.0269578000000,16.609002000000,59.934151
12/18/20 7:59,1.0270291000000,16.610173000000,60.914607
12/18/20 8:00,1.0270876000000,16.611154000000,59.570301
12/18/20 8:01,1.0271877000000,16.612955000000,55.606257
12/18/20 8:02,1.0272448000000,16.613918000000,59.318516
12/18/20 8:03,1.0272961000000,16.614788000000,58.940298
12/18/20 8:04,1.0273577000000,16.615952000000,52.906364
12/18/20 8:05,1.0274651000000,16.618015000000,52.076211
12/18/20 8:06,1.0275349000000,16.619351000000,52.238104
12/18/20 8:07,1.0275616000000,16.619848000000,53.762698
12/18/20 8:08,1.0276449000000,16.621460000000,51.662197
12/18/20 8:09,1.0277521000000,16.623572000000,50.725238
12/18/20 8:10,1.0278353000000,16.625130000000,53.456492
12/18/20 8:11,1.0278794000000,16.625992000000,51.080243
12/18/20 8:12,1.0279024000000,16.626430000000,52.636884
12/18/20 8:13,1.0279264000000,16.626884000000,52.874443
12/18/20 8:14,1.0279892000000,16.628068000000,52.999482
12/18/20 8:15,1.0281058000000,16.630240000000,53.699508
12/18/20 8:16,1.0281778000000,16.631581000000,53.680646
12/18/20 8:17,1.0283156000000,16.634253000000,51.574574
12/18/20 8:18,1.0284169000000,16.636118000000,54.321081
12/18/20 8:19,1.0284691000000,16.637089000000,53.753944
12/18/20 8:20,1.0285444000000,16.638460000000,54.934868
12/18/20 8:21,1.0286000000000,16.639580000000,49.618035
12/18/20 8:22,1.0286484000000,16.640537000000,50.625969
12/18/20 8:23,1.0287053000000,16.641581000000,54.475632
12/18/20 8:24,1.0288021000000,16.643399000000,53.277215
12/18/20 8:25,1.0288833000000,16.644795000000,58.124248
12/18/20 8:26,1.0289341000000,16.645705000000,55.774020
12/18/20 8:27,1.0290690000000,16.648104000000,56.261715
12/18/20 8:28,1.0291258000000,16.649105000000,56.666197
12/18/20 8:29,1.0292719000000,16.651854000000,53.138737
12/18/20 8:30,1.0294443000000,16.655081000000,53.440043
